NOMBRE;YEAR;MES;DESCRIPCION;NOMBRE;coordenadas;DESCRIPCION;puntomedio;FECHA;IDHALLAZGO;COMPONENTE;NOMENCLATURA;MARGEN;HALLAZGO1;HALLAZGO2;HALLAZGO 3;ESTADO;OBSERVACION;ESTADOANTERIOR;AFECTACION;NIVEL RIESGO;coordenadas;position;foto1;text1;foto2;text2;foto3;text3;foto4;text4;REFERENCIA;ZONA;TRAMO 1;ABSCISA_KM;REVISOR;SHAPE_LENG;DIAGNOSTICO;CRITICIDAD;TIPO DISEÑO;PROPUESTA;COSTO;COTA;LINK-DISEÑO
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.907, 'lng': 11.922.737.457.999.907 };;132;ESTRUCTURA DE CAIDA;CD 31R;NA;NA;;;BUENO;;1;;;LINESTRING Z (-75.59254960882161 6.178343900560962 1522.182976499998, -75.59241074800156 6.1782276201460204 1522.182976499998);{ 'lat': 6,17828576, 'lng': 6,17828576 };;;;;;;;;;SUR CANALIZADA;T2. Estación Envigado - Estación Poblado;22,61803715;;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.908, 'lng': 11.922.737.457.999.908 };1900-01-00;133;MURO;;M_IZQUIERDA;;;;BUENO;;1;;;LINESTRING (-75.59269525034506 6.178174464433501, -75.59257181115125 6.17833290308942, -75.59255669514071 6.178350136634814, -75.59254629831142 6.17836637142664, -75.59210116590934 6.178949735745224);{ 'lat': 6,178561442, 'lng': 6,178561442 };;;;;;;;;;SUR CANALIZADA;T2. Estación Envigado - Estación Poblado;22,64758089;CM_HG , N_MR, S_AT;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.909, 'lng': 11.922.737.457.999.909 };;134;PLACA;;M_IZQUIERDA;;;;NA;;0;;;LINESTRING Z (-75.59268822521048 6.178168780502479 1524.127953000002, -75.59256484990905 6.178327136715197 1524.1399530000022, -75.5925494584081 6.178344684717077 1522.989953000002, -75.5925389446806 6.178361102440421 1522.847953000002, -75.59209472916928 6.178945783010588 1521.050953000002);{ 'lat': 6,178441305, 'lng': 6,178441305 };;;;;;;;;;SUR CANALIZADA;T2. Estación Envigado - Estación Poblado;22,64763017;CM_HG , N_MR, S_AT;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.910, 'lng': 11.922.737.457.999.910 };;135;PLACA;;M_DERECHA;;;;NA;;0;;;LINESTRING Z (-75.59244726405927 6.178197403630388 1524.207353000002, -75.59243624993121 6.178208098943887 1524.204953000002, -75.59241018208277 6.1782283955422255 1522.6979530000021, -75.5923967860792 6.178235565893756 1523.076953000002, -75.59196120602095 6.17883767982364 1520.344953000002, -75.5919611457448 6.178837764062978 -0.0000469999978918);{ 'lat': 6,178837722, 'lng': 6,178837722 };;;;;;;;;;SUR CANALIZADA;T2. Estación Envigado - Estación Poblado;22,65702373;CM_HG , N_MR, S_AT;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.911, 'lng': 11.922.737.457.999.911 };1900-01-00;136;MURO;;M_DERECHA;VEGETACIÓN;;;BUENO;Muro nuevo en buen estado;1;;;LINESTRING (-75.59244038099071 6.178191493302485, -75.59243031442792 6.178201267499928, -75.59240524333212 6.178220788378481, -75.59239068935975 6.178228578524596, -75.5919536761463 6.17883332432468);{ 'lat': 6,178505698, 'lng': 6,178505698 };;;;;;;;;;SUR CANALIZADA;T2. Estación Envigado - Estación Poblado;22,65706901;CM_HG , N_MR, S_AT;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.912, 'lng': 11.922.737.457.999.912 };6/13/2022;137;BARRA;;CENTRO;OBSTRUCCIÓN;;;REGULAR;Restos de estructuras de concreto;0;;;POINT (-75.59200105323968 6.178987262868084);{ 'lat': 6,178987263, 'lng': 6,178987263 };\Fotos_RioMed\20211028_094716.jpg;;;;;;;;;SUR CANALIZADA;T2. Estación Envigado - Estación Poblado;22,71215437;I_RR;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.913, 'lng': 11.922.737.457.999.913 };;138;ESTRUCTURA DE CAIDA;AZ 32R;NA;COLMATACION;;;BUENO;Funciona como una travieza;1;;;LINESTRING Z (-75.59188546695468 6.179267609783216 1521.0559764999978, -75.59181792479893 6.179221443777669 1520.819976499998, -75.59173912729672 6.17917102868754 1521.020976499998);{ 'lat': 6,179224867, 'lng': 6,179224867 };;;;;;;;;;SUR CANALIZADA;T2. Estación Envigado - Estación Poblado;22,74499289;;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.914, 'lng': 11.922.737.457.999.914 };;139;ESTRUCTURA DE CAIDA;CD 32R;NA;NA;;;BUENO;;1;;;LINESTRING Z (-75.59173543290554 6.179176986319548 1520.0269764999978, -75.591814935213 6.179228775220424 1519.4649764999979, -75.59188429230935 6.179274118883117 1520.2269764999978);{ 'lat': 6,179234726, 'lng': 6,179234726 };;;;;;;;;;SUR CANALIZADA;T2. Estación Envigado - Estación Poblado;22,74584489;;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.915, 'lng': 11.922.737.457.999.915 };1900-01-00;140;MURO;;M_IZQUIERDA;VEGETACION;ABRASIÓN;SOCAVACION;REGULAR;Vegetación abudante, muro con algunos huecos y socavación en la placa base;1;;;LINESTRING (-75.59144365171548 6.180026071144334, -75.59165738503772 6.17967521928971, -75.5917059903105 6.179573976359248, -75.59171681581768 6.179556649279726, -75.59189299313074 6.179278921215668, -75.59199161500325 6.179127486628768, -75.59210116590934 6.178949735745224);{ 'lat': 6,179482827, 'lng': 6,179482827 };;;;;;;;;;SUR CANALIZADA;T2. Estación Envigado - Estación Poblado;22,77282891;CM_HG , N_MR, S_AT;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.916, 'lng': 11.922.737.457.999.916 };;141;PLACA;;M_IZQUIERDA;;;;NA;;0;;;LINESTRING Z (-75.59209472916928 6.178945783010588 -0.0000469999978918, -75.59198400418371 6.179122618820175 -0.0000469999978918, -75.59188539669641 6.179274030766179 -0.0000469999978918, -75.59170917351894 6.179551830371299 -0.0000469999978918, -75.59169806658835 6.17956960932505 -0.0000469999978918, -75.59164943886483 6.17967089842064 -0.0000469999978918, -75.59143549516469 6.180022095278411 -0.0000469999978918);{ 'lat': 6,179478467, 'lng': 6,179478467 };;;;;;;;;;SUR CANALIZADA;T2. Estación Envigado - Estación Poblado;22,77287521;CM_HG , N_MR, S_AT;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.917, 'lng': 11.922.737.457.999.917 };;142;PLACA;;M_DERECHA;;;;NA;;0;;;LINESTRING Z (-75.5919611457448 6.178837764062978 -0.0000469999978918, -75.59189726853832 6.178947128214142 -0.0000469999978918, -75.59182228087727 6.17905746953937 -0.0000469999978918, -75.59174826852067 6.179175702311615 -0.0000469999978918, -75.59173673397459 6.1791774562862765 -0.0000469999978918, -75.5916757012055 6.179267537324483 -0.0000469999978918, -75.59157896366688 6.17941559567068 -0.0000469999978918, -75.5915280874339 6.179511033539835 -0.0000469999978918, -75.59143974545593 6.179638510255456 -0.0000469999978918, -75.59136168787153 6.179771197904551 -0.0000469999978918, -75.59127941061794 6.17990364265 -0.0000469999978918, -75.5911680947453 6.180093278259252 -0.0000469999978918, -75.59105705886988 6.180268955112676 -0.0000469999978918, -75.59098760822773 6.1803791866271816 -0.0000469999978918, -75.59091487411908 6.180498553806059 -0.0000469999978918);{ 'lat': 6,179658988, 'lng': 6,179658988 };;;;;;;;;;SUR CANALIZADA;T2. Estación Envigado - Estación Poblado;22,80884968;CM_HG , N_MR, S_AT;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.918, 'lng': 11.922.737.457.999.918 };1900-01-00;143;MURO;;M_DERECHA;VEGETACIÓN;FRACTURA;;REGULAR;Vegetación abudante;1;;;LINESTRING (-75.5919536761463 6.17883332432468, -75.59188962622298 6.178942300266978, -75.59181471681099 6.179052525662469, -75.59174281472906 6.1791673888127026, -75.59173147338828 6.179169113310515, -75.59166818301028 6.179262526422712, -75.59157118377074 6.1794109850606045, -75.5915203659369 6.179506314288539, -75.59143213280409 6.179633635213179, -75.59135395925587 6.179766517541726, -75.59127168020434 6.17989896590721, -75.59116038230606 6.180088570729704, -75.59104942195916 6.180264128044971, -75.59097993175142 6.180374422044176, -75.59090714819558 6.180493870718906);{ 'lat': 6,179654367, 'lng': 6,179654367 };;;;;;;;;;SUR CANALIZADA;T2. Estación Envigado - Estación Poblado;22,80886161;CM_HG , N_MR, S_AT;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.919, 'lng': 11.922.737.457.999.919 };1900-01-00;144;MURO;;M_IZQUIERDA;VEGETACION;ABRASIÓN;SOCAVACION;REGULAR;Vegetación abudante, muro con algunos huecos y socavación en la placa base;1;;;LINESTRING (-75.59118643351935 6.180442725367506, -75.59140159170099 6.180095115581178, -75.59144365171548 6.180026071144334);{ 'lat': 6,180234549, 'lng': 6,180234549 };;;;;;;;;;SUR CANALIZADA;T2. Estación Envigado - Estación Poblado;22,86967331;CM_HG , N_MR, S_AT;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.920, 'lng': 11.922.737.457.999.920 };;145;PLACA;;M_IZQUIERDA;;;;NA;;0;;;LINESTRING Z (-75.59143549516469 6.180022095278411 -0.0000469999978918, -75.5913938963496 6.180090382696151 -0.0000469999978918, -75.5911787786204 6.180437926376368 -0.0000469999978918);{ 'lat': 6,18023016, 'lng': 6,18023016 };;;;;;;;;;SUR CANALIZADA;T2. Estación Envigado - Estación Poblado;22,86971546;CM_HG , N_MR, S_AT;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.921, 'lng': 11.922.737.457.999.921 };;146;PLACA;;M_IZQUIERDA;;;;NA;;0;;;LINESTRING Z (-75.5911787786204 6.180437926376368 -0.0000469999978918, -75.5910815551911 6.180595000322889 -0.0000469999978918);{ 'lat': 6,180516463, 'lng': 6,180516463 };;;;;;;;;;SUR CANALIZADA;T2. Estación Envigado - Estación Poblado;22,90697189;CM_HG , N_MR, S_AT;;;;;;;;
